ID_REF,GSM1443061,GSM1443062,GSM1443063,GSM1443064,GSM1443065,GSM1443066
696,0.03,0.04,0.08,0.09,0.09,0.1
697,2439070,0.49,0.4,0.6,0.25,0.1
698,0.03,0.04,0.05,0.09,0.09,0.1
699,0.06,0.04,0.05,0.09,0.11,0.1
700,556389839,1264773996,1636780368,2525123926,3072827167,1778177843
701,0.03,0.08,0.15,0.09,0.08,0.1
702,0.33,0.53,0.39,22792891,1963850,0.71
703,65945133,148782459,182360129,540927450,161218603,57156158
704,1489187,15139041,15191669,24882029,3335141,11289776
705,0.59,0.49,0.56,0.79,0.67,0.35
706,1905437,4908082,1417854,144748485,253031347,0.23
707,0.08,0.04,0.05,0.09,0.08,0.1
708,1243599,19891603,0.33,1021889,0.36,29929780
709,51345732,43902749,51397227,145576591,2056080,51216896
710,0.03,0.04,0.05,0.08,0.08,0.1
711,0.84,3688548,0.33,0.27,0.55,41346460
712,13168137,14442661,11963017,9862272,13956248,1680562
713,0.5,0.27,0.09,0.17,0.29,0.1
714,0.03,0.04,0.06,0.08,0.08,0.1
715,0.03,0.04,0.05,0.08,0.08,0.1
716,150583929,260930160,284804265,314451594,294108374,215229279
717,5300180,13323473,8945165,6453143,5835383,1466969
718,5458973,3416288,1443211,1772177,6697521,0.29
719,1539969,1497408,0.05,21388451,0.08,7360678
720,5348430,0.08,1366209,0.83,3528836,2865810
721,0.25,1065053,1354474,0.18,0.69,0.1
722,3201421,13921726,11078949,23823135,2261618,1324506
723,4426019,7705061,1951364,38426234,7647499,0.45
724,0.98,4993895,2643616,0.92,1830215,1031597
725,11166227,0.48,0.54,0.67,0.17,9885421
726,150255478,196312735,271576795,504936194,679071454,483301866
727,0.07,0.06,0.14,0.49,0.23,0.13
728,0.29,0.49,0.93,1565569,2247612,0.11
729,0.36,2038748,0.23,0.15,0.26,0.27
730,3178111,23934257,6818815,0.08,0.16,21811684
731,0.03,0.04,0.05,0.08,0.07,0.11
732,0.05,0.04,0.05,0.08,0.07,0.11
733,0.1,0.6,5445785,0.08,0.3,0.11
734,11191413,0.15,0.53,0.55,2124470,0.32
735,0.03,0.1,1295563,0.13,0.13,2732206
736,6469477,4986787,0.05,20807013,0.07,8908666
737,3179188,4215990,2605947,3354963,5240024,0.53
738,0.22,0.1,0.13,0.08,0.21,0.12
739,0.73,0.29,0.16,0.08,0.14,0.11
740,1909285,1137380,17013007,1231147,1284205,1587353
741,0.03,0.04,0.06,0.08,0.07,0.11
742,3916108,1870675,1754924,3341500,3158911,0.8
743,0.07,6621714,9120230,25934470,53275226,20702185
744,1089048,1098942,4020421,1827544,0.88,2344999
745,1203285,1742566,1762984,1687007,2960556,0.58
746,7109615,91427882,0.16,0.12,0.26,41783173
747,3202605,0.08,2361685,49813498,0.12,5100100
748,0.03,0.04,0.06,18325199,0.08,0.11
749,22330708,9301921,4207863,12687561,2180449,12290432
750,1561322,0.21,0.07,0.08,0.08,0.11
751,0.15,2352302,0.19,0.18,0.12,0.21
752,0.03,0.04,0.06,0.08,0.08,0.11
753,0.53,0.48,0.49,1199545,0.08,0.11
754,26828863,47692114,27381986,29868581,178150015,80592495
755,3426435,8528525,93672418,7088584,4859807,7867436
756,8462257,33018961,49663204,59182986,0.47,0.45
757,0.32,0.1,0.06,29709195,0.08,23649881
759,0.38,0.04,0.06,0.08,0.31,4920361
772,2426637,1397982,2573635,1825395,1557610,0.61
773,29899902,74100710,29253073,77761344,175707483,229182544
774,1083669,0.25,0.16,16613705,32472844,16171166
776,0.03,0.04,0.05,0.09,0.09,2288921
777,9385433,58492148,25422210,4541370,174876262,42387378
778,6835248,3212456,0.05,0.09,0.14,22480723
779,3494349,7804739,12305562,5734472,347907329,16949555
780,0.03,0.04,0.05,0.09,0.09,0.1
781,17788258,164223562,77859325,383720232,194532857,66734718
782,9435924,0.34,1454816,12884690,0.77,2175524
783,0.69,1073777,6476408,1057778,0.59,0.32
784,1737200,3186019,2480650,2685981,2665932,0.95
785,0.03,0.04,0.05,0.09,0.09,0.1
786,0.03,0.13,0.09,0.09,0.11,0.1
787,73916320,59734674,62311110,64417477,100157235,23629640
788,7954588,10989459,24005835,22582169,2923014,12468759
789,3339890,3027349,4617241,0.89,2660797,0.29
790,2335161,2201987,7424343,0.09,0.08,22940486
791,5343411,18733964,12427394,11113960,101454583,10414163
792,2110364,0.75,1095631,1754777,3450943,0.7
793,0.03,0.04,0.05,0.08,5709975,7457013
794,0.16,2766364,0.3,7836893,0.49,1324777
795,4611226,1700469,1513181,37314694,0.79,0.17
796,1027993,0.16,0.11,0.1,0.08,0.4
797,2101724,1370964,3395176,7723032,0.44,0.48
798,0.03,0.19,0.08,0.2,0.11,14787654
799,18370103,0.19,0.25,0.31,0.16,0.1
800,2233539,2052929,1981881,1241868,1748625,0.83
801,0.03,0.04,0.05,0.08,0.08,0.1
802,0.75,1139366,1054317,1143224,1968361,0.25
803,101627785,75842934,38549524,323593345,64395766,15875664
804,31764654,34279631,45713731,54986894,40327163,10163531
805,0.03,0.04,0.06,0.08,0.21,0.1
806,46075886,26394311,16751378,20925741,30974444,9957283
807,0.64,0.35,0.32,0.08,1470581,0.45
808,18074516,2375944,2654243,5202076,7375664,0.79
809,0.03,0.06,0.13,0.13,0.07,8422978
810,13539195,10315428,11089438,56078800,9491833,2500372
811,8153948,32165949,24673229,155485197,23001346,38812869
812,4719173,2611190,2287988,2590582,63588034,2560412
813,0.12,1393273,0.29,0.28,0.58,0.13
814,0.18,0.04,0.05,0.08,0.12,0.13
815,4780823,0.11,0.05,0.16,0.19,0.15
816,2836348,0.74,1687616,0.54,1778184,0.43
817,77211824,143505075,188712235,446543589,373636540,320211889
818,71352513,170789014,142871977,335498449,498509253,424260260
819,6887480,1948227,0.05,1069516,0.1,0.11
820,3595893,1452316,3729139,2566682,1850748,0.79
821,0.03,0.04,0.05,0.08,0.07,0.11
822,0.95,1109813,1472654,0.91,1104443,0.83
823,0.03,0.04,0.05,0.08,0.07,0.11
825,3415937,0.04,17627788,65940372,0.07,32794631
826,5601124,3198453,6714790,5073125,22365827,0.8
827,3019778,7650365,9519891,3880338,4813438,0.76
828,4255439,5250506,7118045,10274358,13332468,1298228
829,0.03,0.04,0.06,0.08,0.08,0.11
830,0.03,0.04,0.09,0.11,0.15,0.17
831,0.12,0.13,0.18,0.08,0.1,0.18
832,0.03,0.04,8369616,3314960,0.08,0.11
833,0.91,0.8,0.52,1,0.44,0.24
834,77413419,35604088,25121069,51055442,15425980,6060858
835,8783577,10333751,10807830,8529354,7528925,3345852
837,9179854,1540460,80139769,0.61,11496650,5948807
838,4802417,2491464,2787471,2627880,7731831,1256332
839,0.03,0.04,0.06,0.08,0.08,0.11
840,0.18,0.49,0.18,0.09,0.08,0.95
841,3656446,3336844,3304069,16208502,5692868,3484476
842,0.41,0.96,30690278,0.33,0.5,0.31
843,0.23,0.18,0.52,0.27,0.41,0.15
844,0.82,0.59,0.07,0.08,0.09,0.11
857,0.03,0.04,0.05,0.09,0.09,0.1
858,0.11,0.04,0.1,0.31,0.11,0.1
860,0.4,0.04,0.06,0.09,0.09,2040010
861,13676170,22316074,25280494,8314554,9531973,11519907
862,0.26,0.04,0.05,0.09,0.09,8361004
863,0.15,0.22,0.12,0.09,0.52,0.1
864,0.03,0.05,0.05,0.15,0.14,0.1
865,0.03,0.37,0.05,3588941,0.09,2404443
866,0.1,0.18,0.14,0.09,0.16,0.1
867,0.33,0.16,0.25,0.42,0.48,0.1
868,14900669,11505267,8168896,9251591,8073807,2832130
869,127401670,167116686,135088063,262857268,391179074,363665105
870,0.15,0.26,0.26,1110956,0.32,0.1
871,12050372,11327490,0.12,0.09,0.13,8845515
872,0.16,9098895,12108218,0.52,0.08,5875484
873,0.15,0.2,0.45,0.84,0.14,0.1
874,2039895,55197866,23235608,0.39,0.08,18875571
875,60555897,74894889,38909663,57386142,95589489,6315287
876,0.13,0.05,0.05,0.69,0.08,0.1
877,0.46,0.04,0.3,0.25,77941214,0.1
878,1031945,0.83,1066917,2462787,0.42,0.14
879,0.03,6204392,0.05,0.08,0.19,8820507
880,0.89,0.35,0.88,0.37,0.39,0.18
881,31494109,7616582,10484621,14577955,14003597,15744941
882,5994019,0.96,0.44,0.71,0.99,0.31
883,2599400,3542544,3508148,2398882,2292112,1570073
884,0.03,0.04,0.05,0.08,0.08,0.1
885,0.03,0.04,0.05,11750464,0.08,0.1
886,0.13,0.13,0.15,0.17,0.26,0.1
887,1326911,1444817,1453876,1097658,58041272,0.42
888,1864806,1043706,1496587,1157924,0.87,0.44
889,0.11,2392717,9476321,25711192,11184694,4067584
890,338655522,447216608,613130263,674784432,672945267,271886656
891,110442034,250370112,260871414,792993365,644855968,207799118
892,3573300,0.17,0.31,0.18,1326417,0.34
893,2709391,2630494,1928687,2683011,0.64,1197902
894,0.05,14037342,7869065,0.08,0.16,0.53
895,0.27,42826412,0.19,0.18,0.15,4540076
896,3293931,0.05,0.8,0.08,18940341,3979380
897,0.03,0.04,0.05,1428217,0.08,2047854
898,26581932,28788730,163449836,494899922,1502667,90971129
899,0.03,0.04,0.11,0.19,0.1,3697998
900,3744025,4648175,2028096,2401469,2373757,0.47
901,3687097,0.3,0.48,6858363,0.55,36994259
902,0.89,2840064,0.7,0.2,10663584,19175004
903,0.37,1840948,0.97,1373195,1230122,0.39
904,0.96,1130224,0.72,1114383,0.13,0.11
905,34249748,10484405,26183618,6882609,48775270,2229022
906,0.29,0.28,0.35,10139544,13841630,3767879
907,18629198,1008569,91707474,236316366,174144142,53373673
908,0.26,0.17,0.35,0.64,0.28,4222096
909,2628487,7602196,4092921,6045622,14765102,9900889
910,62324264,155800193,160548082,332296636,452198556,262171973
911,0.7,0.85,0.74,0.61,1,0.56
912,0.43,0.35,0.78,77726435,0.55,3799610
913,0.61,0.38,0.47,0.46,0.52,0.24
914,0.03,27773968,41417334,0.08,10396647,18017569
916,0.16,0.19,0.18,0.08,0.12,0.11
917,0.03,0.04,0.06,0.08,0.1,0.11
918,0.07,0.04,0.13,0.08,0.08,0.15
919,9150624,1198653,1188444,2125214,1012144,0.87
920,67876028,28834839,34288960,342658721,83955045,107413712
921,0.03,0.04,0.06,0.08,0.08,0.11
922,0.28,0.04,0.12,0.08,0.16,0.11
923,26097590,66264956,54317879,439911541,488873835,143311375
924,81383554,128030651,220374985,362947365,374803789,286934346
925,5542311,184568101,0.92,318630065,140858255,90765110
926,1826949,0.78,3629491,0.43,0.52,8307824
927,0.68,0.64,6934032,0.67,105051279,0.27
928,3913739,2286563,2608501,1745435,2819345,0.79
929,0.06,0.04,0.1,0.08,0.09,0.12
941,2559669,7460276,2763812,45366260,20576483,8461096
942,0.12,0.27,0.07,0.7,0.42,0.11
943,0.04,0.04,0.05,0.09,0.09,0.1
944,0.77,0.82,1348676,6679433,174566235,0.1
945,1139207,0.95,0.79,0.46,8020686,2055880
946,0.48,25155608,0.05,0.09,0.09,21271841
947,0.03,0.04,0.11,0.17,0.09,0.1
948,0.03,0.05,0.14,0.09,0.1,0.1
949,0.03,0.04,0.05,0.09,0.09,0.1
950,0.03,0.04,0.05,0.09,0.09,0.1
951,44776957,50074098,35081935,46651698,32369904,4822868
952,10882756,83165837,10313414,89344252,8242999,21840686
953,0.03,0.04,0.05,0.09,0.12,0.18
954,9308177,1982893,16473930,18203584,1807669,49533033
955,0.12,0.21,0.11,0.09,0.29,3065608
956,0.69,1756614,3507692,64080242,0.08,1312010
957,0.03,0.04,0.05,0.08,0.08,0.1
958,0.52,15019224,39453994,78571419,38605018,12250971
959,0.03,1452067,0.05,0.08,0.08,0.1
960,12404028,55051896,5828795,223907483,49546740,35036683
961,11626482,14567985,19205951,19900171,24179703,6653500
962,9467525,13049211,9639709,7281181,4553136,3350701
963,0.83,0.11,11362194,0.19,0.32,0.1
964,1584865,1772344,1436319,4522363,2744597,0.54
965,0.03,0.11,0.05,0.21,0.16,0.14
966,22999069,42856036,57578025,82267467,66519097,78464123
967,153935188,367281932,368894867,663399143,862099484,607297494
968,7330499,7493712,7596327,8519349,6814813,1246645
969,0.08,1967573,0.09,0.11,29249982,0.11
970,7526524,4166296,2027225,8720702,1371606,6532017
971,1904086,2524879,3380688,2912654,5048901,26412640
972,5401321,9426331,5863562,22574385,0.14,2429824
973,0.03,0.04,0.05,0.08,0.08,0.1
974,0.03,0.04,0.05,0.08,0.1,0.1
975,818694010,1776984869,2401045943,3704090056,3774675790,3206433120
976,3395214,8313621,4333430,0.81,1388264,4304809
977,0.1,0.07,0.29,0.08,0.2,0.14
978,5965303,16184936,2032236,1090565,1554895,20971346
979,0.25,0.25,0.62,0.08,0.08,0.18
980,0.19,0.04,0.13,0.18,0.09,0.1
981,64711682,21985406,23517624,24527741,40056342,15914449
983,0.03,0.04,0.05,0.08,0.09,0.11
984,36525926,27183976,64390312,406257303,584430612,58645254
985,2149879,5166534,4792307,5669485,4529952,1058527
986,3450593,7959317,9748430,152049057,64063649,27770313
987,10937816,1942790,1784476,74043666,44366714,31693632
988,0.03,0.04,0.05,0.08,0.07,0.11
989,0.03,0.04,0.05,0.08,0.07,0.11
990,0.03,3252545,0.05,0.08,0.07,0.15
991,1305771,1201034,0.42,0.17,0.49,0.11
992,0.03,0.04,0.05,0.08,0.07,0.11
993,8668680,35476199,55676531,127771601,45509869,29747687
994,1434574,1236472,0.87,2503514,1457877,0.55
995,2557642,0.3,0.35,0.87,0.44,0.55
996,0.66,0.18,0.26,0.32,0.78,3831812
997,8189807,19898028,0.55,1923384,18453150,37184532
998,13096842,12969267,18210358,31313132,40683518,14228498
999,0.08,0.07,0.09,0.23,0.26,0.77
1000,0.03,5979869,0.06,0.08,0.08,1931547
1001,0.03,0.04,0.06,0.08,0.08,0.11
1002,0.24,0.54,0.42,0.31,0.36,0.59
1003,42682483,43754679,63719769,40440920,34603007,4246428
1004,356271577,538800859,745136817,971681986,1177106806,909649221
1005,1300333,0.93,1335894,0.73,0.73,0.4
1006,0.96,1299140,2470113,1842154,6006289,0.66
1007,0.31,0.74,1449381,0.7,0.34,0.12
1008,0.1,4530474,13938118,0.08,9801819,1382119
1009,0.17,0.14,0.31,0.3,0.28,0.22
1010,4505585,0.04,0.06,0.1,145723113,6558743
1011,0.37,0.73,0.68,0.58,1013866,2481482
1012,88577504,54845471,46988591,30826876,52384737,7445504
1013,39935410,48264817,70268680,0.83,389902946,235707207
1014,0.03,0.55,0.06,0.08,0.12,0.44
1027,0.03,0.04,0.05,0.09,0.09,0.1
1028,0.64,0.66,0.83,0.3,0.89,0.62
1029,0.99,1255546,3275700,2543493,1154321,0.3
1030,0.3,0.05,0.05,0.12,0.09,7835261
1031,0.39,27575162,0.2,0.37,0.14,0.24
1032,0.04,0.04,0.05,0.09,0.09,0.1
1033,1564307,9232629,6353174,1079707,0.73,14951200
1034,0.29,0.26,0.14,0.09,0.09,9072212
1035,0.25,0.42,0.63,0.82,0.66,0.1
1036,0.76,4094984,0.63,0.95,1067644,0.39
1037,14884454,14583803,1851064,8789747,0.42,23288657
1038,0.05,0.04,0.05,0.09,0.19,6938869
1039,1230072,1193540,0.61,26214032,11526011,17140833
1040,0.03,0.04,0.05,0.09,0.13,0.1
1041,254739000,387141245,269879751,269679993,357574131,6578510
1042,1106829,19679846,17972122,0.08,0.08,32124107
1043,0.95,0.11,0.05,0.08,3627899,0.13
1044,1827555,26542972,58724081,30556584,59284832,61941769
1045,23027082,74641563,0.07,1794901,21149452,112161164
1046,10252893,0.04,5022443,0.08,0.08,0.1
1047,0.56,0.09,0.17,0.27,1452748,7832510
1048,20569382,129671165,278168412,607476151,595450795,423964288
1049,0.2,6276288,28162878,0.08,0.08,11510725
1050,0.55,0.14,0.21,0.13,0.32,11383665
1051,0.03,0.04,0.05,0.08,0.08,0.1
1052,0.26,0.44,0.88,0.51,0.46,19120308
1053,4672329,10977190,13877307,9849731,14262337,0.62
1054,3072215,0.73,1670836,0.74,1903491,0.38
1055,0.08,0.06,0.05,0.23,0.29,0.18
1056,4610778,0.06,0.2,0.17,0.3,17983807
1057,1408784,0.97,14260164,1389820,1979894,0.65
1058,2900523,3040151,3365779,7519340,2936453,0.59
1059,0.03,0.04,0.05,0.17,0.07,0.1
1060,29547751,22647069,155883286,2163041,7800661,29327378
1061,0.03,0.06,0.05,0.08,0.07,0.1
1062,37746644,44480846,90398442,41214483,27211895,96102214
1063,0.05,0.07,0.07,0.15,0.07,0.1
1064,3530721,2004464,2639912,1547013,45481720,8551343
1065,0.04,0.04,0.12,0.08,0.07,0.1
1066,0.22,0.13,0.17,0.37,0.63,0.1
1067,0.03,0.04,0.05,0.84,0.07,2707905
1068,14190058,18068918,3031309,13482656,0.07,7798696
1069,18185264,26698851,19401095,34319457,43210280,16051655
1070,0.06,0.04,0.06,0.08,0.07,0.11
1071,0.17,0.15,0.08,0.08,0.14,0.17
1072,0.7,1386621,9396670,0.08,0.07,1442896
1073,0.34,0.71,0.43,0.41,0.3,0.11
1074,6012310,39039235,35387844,68067157,8318444,52887978
1075,0.1,0.07,0.1,0.13,0.34,0.14
1076,10213305,33596568,21670989,137327229,109031031,5721930
1077,16962790,5627528,3464112,1951530,122618896,54888728
1078,3450787,0.66,1975126,61664215,0.46,19426715
1079,56182601,153099575,131635721,346844038,362158872,328319332
1080,0.95,0.24,0.29,0.74,0.31,0.26
1081,155942355,125050088,351370527,768734136,349072888,281511110
1082,5547200,12671832,10053916,7457555,7436485,1358334
1083,0.43,0.54,0.3,0.13,0.42,0.28
1084,0.2,0.23,0.35,0.38,0.56,0.51
1085,0.18,0.12,0.44,0.14,0.07,2060255
1086,5411232,0.91,2125794,1336619,1642024,2476722
1087,297100952,521607083,192568738,856369588,590444540,230553771
1088,8518180,12158935,16556935,8273865,1846539,1632170
1089,0.2,5156842,33163906,164480098,0.08,6906602
1090,2067608,4450157,3463149,12218579,4642013,6922196
1091,0.88,28892327,1703776,136631971,0.85,41729421
1092,1588967,1899117,3613220,1165115,1317208,3095703
1093,0.11,0.26,0.12,0.18,0.34,0.27
1094,18796616,15070073,71877708,272058667,84576283,48705533
1095,0.49,4080949,0.21,0.32,0.08,3565312
1096,24100657,140910706,69040649,470529025,628482373,21038267
1097,10685020,15430717,0.06,124629768,0.24,52164925
1098,127392217,390080641,630626399,1256086368,990373032,559800341
1099,0.03,0.04,0.06,0.08,0.08,0.86
1100,0.08,0.04,0.06,0.08,0.15,6180717
1111,26007119,33176386,3349203,1359574,1515583,0.5
1112,0.2,0.19,0.31,0.4,0.46,0.24
1113,2031463,1384460,5106145,1905090,2203248,1025774
1114,0.03,1812770,5129597,0.09,0.09,10291808
1115,11806402,48934313,5129562,85976990,22740527,199833760
1116,0.03,0.04,0.05,0.09,0.09,0.1
1117,0.03,7524026,0.05,0.09,0.09,0.1
1118,0.05,0.04,0.14,0.09,0.09,0.1
1119,0.34,0.19,0.05,0.09,0.09,0.24
1120,0.2,0.38,0.32,0.52,0.76,0.1
1121,0.07,0.04,0.05,0.09,0.09,1839632
1122,0.09,0.04,0.05,0.93,0.08,0.15
1123,0.6,0.92,1543264,1025886,0.93,0.64
1124,0.47,64046546,0.13,0.32,0.27,2162129
1125,0.72,1240734,1543350,2886349,1350950,0.31
1126,13202004,0.04,29551466,2629850,47426041,15302000
1127,0.46,0.78,0.38,0.29,0.53,0.2
1128,6831908,0.04,10879275,0.08,46305361,0.1
1129,70409006,160603667,221232812,424744390,628500963,155089610
1130,0.17,0.62,0.26,0.32,0.46,0.1
1131,4568677,5551700,1331871,0.31,0.75,9088472
1132,46192604,57792135,46800833,15248400,31549571,79871338
1133,0.03,0.05,0.17,0.17,0.26,0.1
1134,2850644,18761551,0.64,87830021,1170673,2889663
1135,0.65,0.28,0.36,0.74,2475676,0.22
1136,1266214,1581911,1850537,10476419,0.83,0.42
1137,3328544,12484462,67346697,163901964,28919337,31373902
1138,0.96,0.78,0.65,1301066,1051767,0.19
1139,0.22,0.11,0.25,0.14,0.28,0.1
1140,0.18,0.04,7030470,0.08,0.08,0.41
1141,0.69,1063149,1272650,19530424,0.53,0.56
1142,4194632,0.08,0.12,0.13,0.61,6584108
1143,161955850,242573300,187743886,171965597,157935676,18973422
1144,0.03,0.04,0.05,0.08,0.07,0.1
1145,1821302,1833061,0.25,150271241,2378003,9300050
1146,10665024,10822920,27490217,1507543,15911695,2722575
1147,0.18,0.29,0.32,0.58,0.4,0.24
1148,0.74,0.65,0.62,0.75,8020877,0.1
1149,1373448,1100171,0.05,0.91,0.09,0.1
1150,0.21,0.13,0.16,140787327,0.39,0.1
1151,0.12,4185011,0.09,11991787,0.07,9111786
1152,0.04,0.04,0.05,0.08,0.07,0.1
1153,0.34,0.17,0.3,0.47,0.8,1606190
1154,0.13,0.26,0.38,0.73,0.8,0.67
1155,0.04,0.59,0.05,0.08,129903858,2208076
1156,0.46,0.51,1985987,1225005,0.64,0.8
1157,0.04,0.04,0.71,0.08,0.07,0.11
1158,59173751,45755473,59472290,90674905,85634218,10812429
1159,3380321,0.04,0.05,0.08,0.12,0.12
1160,2273586,3747890,2148957,3053742,1984600,6141532
1161,0.73,0.24,0.47,0.22,0.38,0.31
1162,13965322,5087016,0.57,28896010,41750024,48443561
1163,0.22,0.04,0.14,0.68,0.79,0.11
1164,0.37,0.41,6009400,0.76,0.57,0.11
1165,0.34,0.58,1404261,1195944,3022036,0.14
1166,1981143,0.17,0.2,51730772,0.72,0.11
1167,4705924,0.14,0.05,0.21,0.18,0.17
1168,0.1,0.06,0.12,0.08,0.13,0.23
1169,0.3,0.04,0.6,0.33,0.56,0.3
1170,0.07,0.04,0.06,8705904,0.29,6462417
1172,0.9,6719378,19741277,104362480,125081418,40707613
1173,0.54,0.37,0.72,1976449,0.45,0.32
1174,1008924,6568116,12780313,33962744,21998591,17015647
1175,2413887,5406480,12185558,6027814,0.85,8497289
1176,0.81,0.34,0.06,2665846,0.08,3622504
1177,0.12,23708543,24451299,0.08,0.22,0.19
1178,1407741,1749751,3476170,7606039,1639407,0.86
1179,12562051,1665973,1395716,303689966,0.99,0.4
1180,0.03,9340060,25696695,1528226,28107912,37698631
1181,14096394,0.05,0.06,99383751,0.08,0.11
1182,0.03,0.04,0.06,0.08,0.08,0.11
1183,0.03,0.04,0.06,0.08,0.08,1003560
1184,0.17,0.26,0.31,0.49,0.49,0.12
1185,7542654,0.22,0.37,0.13,0.14,0.12
1196,23843983,23947158,126438762,12086764,10552170,4297449
1197,3044717,16571922,0.35,33853227,1322039,3853322
1198,0.53,3902118,0.36,0.79,4577031,0.27
1199,4043853,3160803,4075395,0.57,0.83,0.34
1200,46613841,0.59,18291288,1048852,5276569,94978773
1201,5168180,7303196,2939689,0.45,112271807,6472143
1202,14785089,30514609,15796544,32341088,12594960,14039599
1203,0.13,7250731,0.21,0.09,32057222,4702635
1204,0.39,0.78,0.41,0.71,0.6,0.1
1205,0.47,0.39,0.59,0.6,0.8,0.2
1206,1944330,13004348,21959948,0.76,47416770,8055571
1207,2018322,11535863,4794597,13706253,0.08,49295797
1208,256970247,343171264,520073414,541783444,933511949,244184708
1209,32457931,17902918,5776328,184451474,2009055,0.75
1210,2880353,0.95,7106458,1356168,3264362,0.89
1211,8906978,0.04,0.05,0.08,0.08,0.1
1212,0.05,0.1,0.39,0.13,0.15,0.1
1213,0.55,0.34,0.31,0.41,0.51,0.24
1214,0.2,0.41,0.58,0.08,0.1,0.1
1216,0.03,15344096,52160997,4379457,63920658,18200124
1217,0.09,0.04,0.69,0.08,1698826,0.1
1218,12865721,4185011,5296928,8583837,1323981,1763484
1219,0.83,0.35,0.05,2305994,0.08,3442413
1220,24034070,16022029,6737219,0.79,1895678,8780453
1221,0.17,0.59,0.26,0.19,0.39,0.11
1222,41764779,63676824,49377338,48419227,167407968,60398431
1223,0.67,0.77,1001144,1211979,1973548,0.45
1224,1880445,4374501,24381378,2991788,2966536,0.51
1225,8002208,11643441,13590243,21827634,13425667,3614930
1226,0.55,0.22,0.15,0.11,0.3,0.1
1227,3298953,5128518,4273387,9062817,0.83,1244808
1228,0.03,0.04,0.05,0.11,3986364,1926646
1229,8200344,7337227,7380461,14442019,10225326,1175226
1230,0.03,0.04,0.05,0.57,0.24,2959853
1231,0.03,0.16,0.05,0.08,12615476,0.88
